CAS Latency,Color,ECC,Heat Spreader,Kind,Link,Manufacturer,Model,Name,Part #,Price/GB,Prices,Registered,Size,Speed,Timing,Type,Voltage,avg,short_link,CAS,ppgb,is_ddr4,ddr3_speed,ddr4_speed,ddr_speed,dimm,size_gb,mod_count,mod_size,voltage
5,Blue/Silver,No,Yes,Memory,/product/hjrG3C/gskill-memory-f26400cl5q16gbpq,G.Skill,,G.Skill 16GB (4 x 4GB) DDR2-800 Memory,F2-6400CL5Q-16GBPQ,$22.25,"[355.99, 422.04]",No,16GB (4 x 4GB),DDR2-800,,240-pin DIMM,1.8V,389.015,gskill-memory-f26400cl5q16gbpq,5,22.25,False,,,800,240,16.0,4.0,4.0,1.8
9,Blue/Silver,No,Yes,Memory,/product/TsNp99/kingston-memory-khx1600c9ad32g,Kingston,,Kingston HyperX 2GB (1 x 2GB) DDR3-1600 Memory,KHX1600C9AD3/2G,,[],No,2GB (1 x 2GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,kingston-memory-khx1600c9ad32g,9,0.0,False,1600.0,,1600,240,2.0,1.0,2.0,1.65
9,Blue/Silver,No,Yes,Memory,/product/ZsNp99/kingston-memory-khx1600c9ad31g,Kingston,,Kingston HyperX 1GB (1 x 1GB) DDR3-1600 Memory,KHX1600C9AD3/1G,,[],No,1GB (1 x 1GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,kingston-memory-khx1600c9ad31g,9,0.0,False,1600.0,,1600,240,1.0,1.0,1.0,1.65
9,,No,Yes,Memory,/product/Cnfp99/pny-memory-md16384k4d31600x9,PNY,,PNY 16GB (4 x 4GB) DDR3-1600 Memory,MD16384K4D3-1600-X9,,[],No,16GB (4 x 4GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,pny-memory-md16384k4d31600x9,9,0.0,False,1600.0,,1600,240,16.0,4.0,4.0,1.65
9,,No,No,Memory,/product/9LtCmG/transcend-memory-ts512msk64v3n,Transcend,,Transcend 4GB (1 x 4GB) DDR3-1333 Memory,TS512MSK64V3N,$9.77,[39.06],No,4GB (1 x 4GB),DDR3-1333,,204-pin SODIMM,1.5V,39.06,transcend-memory-ts512msk64v3n,9,9.77,False,1333.0,,1333,204,4.0,1.0,4.0,1.5
10,Green,No,Yes,Memory,/product/yPnG3C/patriot-memory-pv38g186c0kgn,Patriot,,Patriot 8GB (2 x 4GB) DDR3-1866 Memory,PV38G186C0KGN,,[],No,8GB (2 x 4GB),DDR3-1866,,240-pin DIMM,1.5V,0.0,patriot-memory-pv38g186c0kgn,10,0.0,False,1866.0,,1866,240,8.0,2.0,4.0,1.5
13,Black/Green,Yes,No,Memory,/product/XGW9TW/mushkin-memory-994135,Mushkin,,Mushkin Proline 16GB (4 x 4GB) DDR3-1866 Memory,994135,,[],No,16GB (4 x 4GB),DDR3-1866,,240-pin DIMM,1.5V,0.0,mushkin-memory-994135,13,0.0,False,1866.0,,1866,240,16.0,4.0,4.0,1.5
7,Black/Blue,No,Yes,Memory,/product/xQW9TW/gskill-memory-f312800cl7t212gbpi,G.Skill,,G.Skill PI Series 12GB (6 x 2GB) DDR3-1600 Memory,F3-12800CL7T2-12GBPI,,[],No,12GB (6 x 2GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,gskill-memory-f312800cl7t212gbpi,7,0.0,False,1600.0,,1600,240,12.0,6.0,2.0,1.5
9,Black/Red,No,Yes,Memory,/product/kPBv6h/gskill-memory-f316000cl9d8gbtdd,G.Skill,,G.Skill Trident + Turbulence II 8GB (2 x 4GB) DDR3-2000 Memory,F3-16000CL9D-8GBTDD,,[],No,8GB (2 x 4GB),DDR3-2000,,240-pin DIMM,1.65V,0.0,gskill-memory-f316000cl9d8gbtdd,9,0.0,False,2000.0,,2000,240,8.0,2.0,4.0,1.65
9,Green,No,No,Memory,/product/sKrG3C/kingston-memory-kvr1333d3s8n9k36g,Kingston,,Kingston Value 6GB (3 x 2GB) DDR3-1333 Memory,KVR1333D3S8N9K3/6G,,[],No,6GB (3 x 2GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,kingston-memory-kvr1333d3s8n9k36g,9,0.0,False,1333.0,,1333,240,6.0,3.0,2.0,1.5
8,Black/Silver,No,Yes,Memory,/product/yF2kcf/crucial-memory-ble2g3d1608ce1tx0,Crucial,,Crucial Ballistix Elite 2GB (1 x 2GB) DDR3-1600 Memory,BLE2G3D1608CE1TX0,,[],No,2GB (1 x 2GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,crucial-memory-ble2g3d1608ce1tx0,8,0.0,False,1600.0,,1600,240,2.0,1.0,2.0,1.65
13,Green,Yes,No,Memory,/product/KbNp99/kingston-memory-kvr18r13d4k464,Kingston,,Kingston 64GB (4 x 16GB) Registered DDR3-1866 Memory,KVR18R13D4K4/64,$8.05,"[506.9, 620.0]",Yes,64GB (4 x 16GB),DDR3-1866,,240-pin DIMM,1.5V,563.45,kingston-memory-kvr18r13d4k464,13,8.05,False,1866.0,,1866,240,64.0,4.0,16.0,1.5
16,Black/Silver,No,Yes,Memory,/product/LGcMnQ/mushkin-memory-997209t,Mushkin,,Mushkin Blackline 16GB (2 x 8GB) DDR4-2800 Memory,997209T,,[],No,16GB (2 x 8GB),DDR4-2800,,288-pin DIMM,1.2V,0.0,mushkin-memory-997209t,16,0.0,True,,2800.0,2800,288,16.0,2.0,8.0,1.2
11,Black/Red,No,Yes,Memory,/product/jqYXsY/gskill-memory-f32133c11q32grsl,G.Skill,,G.Skill Ripjaws 32GB (4 x 8GB) DDR3-2133 Memory,F3-2133C11Q-32GRSL,$6.37,"[203.99, 208.97, 226.42]",No,32GB (4 x 8GB),DDR3-2133,,204-pin SODIMM,1.35V,213.126666667,gskill-memory-f32133c11q32grsl,11,6.37,False,2133.0,,2133,204,32.0,4.0,8.0,1.35
9,Black/Silver,No,Yes,Memory,/product/qtp323/crucial-memory-bls4g3n169es4j,Crucial,,Crucial Ballistix Sport 4GB (1 x 4GB) DDR3-1600 Memory,BLS4G3N169ES4J,,[],No,4GB (1 x 4GB),DDR3-1600,,204-pin SODIMM,1.35V,0.0,crucial-memory-bls4g3n169es4j,9,0.0,False,1600.0,,1600,204,4.0,1.0,4.0,1.35
9,Black/Red,No,Yes,Memory,/product/MyDwrH/gskill-memory-f31333c9q32grsl,G.Skill,,G.Skill Ripjaws 32GB (4 x 8GB) DDR3-1333 Memory,F3-1333C9Q-32GRSL,$5.62,"[179.99, 184.97]",No,32GB (4 x 8GB),DDR3-1333,,204-pin SODIMM,1.35V,182.48,gskill-memory-f31333c9q32grsl,9,5.62,False,1333.0,,1333,204,32.0,4.0,8.0,1.35
7,,No,Yes,Memory,/product/z3xfrH/mushkin-memory-997056,Mushkin,,Mushkin Redline 8GB (2 x 4GB) DDR3-1600 Memory,997056,,[],No,8GB (2 x 4GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,mushkin-memory-997056,7,0.0,False,1600.0,,1600,240,8.0,2.0,4.0,1.65
10,,No,Yes,Memory,/product/Gxw323/mushkin-memory-997071,Mushkin,,Mushkin Redline 16GB (2 x 8GB) DDR3-1866 Memory,997071,,[],No,16GB (2 x 8GB),DDR3-1866,,240-pin DIMM,1.5V,0.0,mushkin-memory-997071,10,0.0,False,1866.0,,1866,240,16.0,2.0,8.0,1.5
9,Blue,No,No,Memory,/product/nth9TW/pareema-memory-md313c80809l1,Pareema,,Pareema 2GB (1 x 2GB) DDR3-1333 Memory,MD313C80809L1,,[],No,2GB (1 x 2GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,pareema-memory-md313c80809l1,9,0.0,False,1333.0,,1333,240,2.0,1.0,2.0,1.5
11,Black/Silver,No,Yes,Memory,/product/3Hckcf/kingston-memory-khx2133c11d3w1k28gx,Kingston,,Kingston 8GB (2 x 4GB) DDR3-2133 Memory,KHX2133C11D3W1K2/8GX,,[],No,8GB (2 x 4GB),DDR3-2133,,240-pin DIMM,1.6V,0.0,kingston-memory-khx2133c11d3w1k28gx,11,0.0,False,2133.0,,2133,240,8.0,2.0,4.0,1.6
9,Red/White,No,Yes,Memory,/product/cs6BD3/mushkin-memory-996996f,Mushkin,,Mushkin Redline 8GB (2 x 4GB) DDR3-2133 Memory,996996F,,[],No,8GB (2 x 4GB),DDR3-2133,,240-pin DIMM,1.65V,0.0,mushkin-memory-996996f,9,0.0,False,2133.0,,2133,240,8.0,2.0,4.0,1.65
10,Black,No,Yes,Memory,/product/hBQypg/mushkin-memory-997164,Mushkin,,Mushkin Blackline 8GB (2 x 4GB) DDR3-2133 Memory,997164,,[],No,8GB (2 x 4GB),DDR3-2133,,240-pin DIMM,1.6V,0.0,mushkin-memory-997164,10,0.0,False,2133.0,,2133,240,8.0,2.0,4.0,1.6
9,Black/Blue,No,Yes,Memory,/product/3ZNp99/corsair-memory-cmp16gx3m2x1866c9,Corsair,,Corsair Dominator 16GB (2 x 8GB) DDR3-1866 Memory,CMP16GX3M2X1866C9,$8.46,"[126.97, 139.99]",No,16GB (2 x 8GB),DDR3-1866,9-9-9-24,240-pin DIMM,1.5V,133.48,corsair-memory-cmp16gx3m2x1866c9,9,8.46,False,1866.0,,1866,240,16.0,2.0,8.0,1.5
15,Black/Blue,No,Yes,Memory,/product/M9rcCJ/geil-memory-glb48gb3000c15adc,GeIL,,GeIL SUPER LUCE 8GB (2 x 4GB) DDR4-3000 Memory,GLB48GB3000C15ADC,,[],No,8GB (2 x 4GB),DDR4-3000,,288-pin DIMM,1.35V,0.0,geil-memory-glb48gb3000c15adc,15,0.0,True,,3000.0,3000,288,8.0,2.0,4.0,1.35
11,Black,No,Yes,Memory,/product/J2JwrH/kingston-memory-khx24c11t3k432x,Kingston,,Kingston Beast 32GB (4 x 8GB) DDR3-2400 Memory,KHX24C11T3K4/32X,,[],No,32GB (4 x 8GB),DDR3-2400,,240-pin DIMM,1.65V,0.0,kingston-memory-khx24c11t3k432x,11,0.0,False,2400.0,,2400,240,32.0,4.0,8.0,1.65
11,Black/White,No,Yes,Memory,/product/LqYXsY/mushkin-memory-994123f,Mushkin,,Mushkin Blackline 32GB (4 x 8GB) DDR3-2400 Memory,994123F,,[],No,32GB (4 x 8GB),DDR3-2400,,240-pin DIMM,1.65V,0.0,mushkin-memory-994123f,11,0.0,False,2400.0,,2400,240,32.0,4.0,8.0,1.65
9,Black/White,No,Yes,Memory,/product/dtXfrH/mushkin-memory-993990,Mushkin,,Mushkin Blackline 16GB (4 x 4GB) DDR3-2000 Memory,993990,,[],No,16GB (4 x 4GB),DDR3-2000,,240-pin DIMM,1.65V,0.0,mushkin-memory-993990,9,0.0,False,2000.0,,2000,240,16.0,4.0,4.0,1.65
15,Black/White,No,Yes,Memory,/product/yJbkcf/team-memory-tdked416g2666hc15adc01,Team,,Team Dark 16GB (2 x 8GB) DDR4-2666 Memory,TDKED416G2666HC15ADC01,,[],No,16GB (2 x 8GB),DDR4-2666,,288-pin DIMM,1.35V,0.0,team-memory-tdked416g2666hc15adc01,15,0.0,True,,2666.0,2666,288,16.0,2.0,8.0,1.35
11,Black/Blue,No,Yes,Memory,/product/DYV48d/patriot-memory-pvl332g213c1qkb,Patriot,,Patriot Viper 3 Low Profile Blue 32GB (4 x 8GB) DDR3-2133 Memory,PVL332G213C1QKB,,[],No,32GB (4 x 8GB),DDR3-2133,,240-pin DIMM,1.5V,0.0,patriot-memory-pvl332g213c1qkb,11,0.0,False,2133.0,,2133,240,32.0,4.0,8.0,1.5
11,Black/Green,No,No,Memory,/product/J72kcf/pny-memory-mn8192sd31600lv,PNY,,PNY 8GB (1 x 8GB) DDR3-1600 Memory,MN8192SD3-1600-LV,$11.25,[89.99],No,8GB (1 x 8GB),DDR3-1600,,204-pin SODIMM,1.35V,89.99,pny-memory-mn8192sd31600lv,11,11.25,False,1600.0,,1600,204,8.0,1.0,8.0,1.35
9,Black/Silver,No,Yes,Memory,/product/kD38TW/crucial-memory-bls2kit2g3d1339ds1s0,Crucial,,Crucial Ballistix Sport 4GB (2 x 2GB) DDR3-1333 Memory,BLS2KIT2G3D1339DS1S0,,[],No,4GB (2 x 2GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,crucial-memory-bls2kit2g3d1339ds1s0,9,0.0,False,1333.0,,1333,240,4.0,2.0,2.0,1.5
9,Red/Silver,No,Yes,Memory,/product/ZRrG3C/geil-memory-gev332gb1866c9qc,GeIL,,GeIL EVO Veloce Series 32GB (4 x 8GB) DDR3-1866 Memory,GEV332GB1866C9QC,,[],No,32GB (4 x 8GB),DDR3-1866,,240-pin DIMM,1.5V,0.0,geil-memory-gev332gb1866c9qc,9,0.0,False,1866.0,,1866,240,32.0,4.0,8.0,1.5
11,Black/Red,No,Yes,Memory,/product/vRBrxr/geil-memory-gpb38gb2400c11bdc,GeIL,,GeIL EVO POTENZA 8GB (2 x 4GB) DDR3-2400 Memory,GPB38GB2400C11BDC,,[],No,8GB (2 x 4GB),DDR3-2400,,240-pin DIMM,1.65V,0.0,geil-memory-gpb38gb2400c11bdc,11,0.0,False,2400.0,,2400,240,8.0,2.0,4.0,1.65
13,Black/Green,Yes,No,Memory,/product/dYcMnQ/samsung-memory-m393b2g70db0cma,Samsung,,Samsung 16GB (1 x 16GB) Registered DDR3-1866 Memory,M393B2G70DB0-CMA,$9.25,[147.99],Yes,16GB (1 x 16GB),DDR3-1866,,240-pin DIMM,1.5V,147.99,samsung-memory-m393b2g70db0cma,13,9.25,False,1866.0,,1866,240,16.0,1.0,16.0,1.5
7,,No,Yes,Memory,/product/TLZQzy/mushkin-memory-999056,Mushkin,,Mushkin Redline 12GB (3 x 4GB) DDR3-1600 Memory,999056,,[],No,12GB (3 x 4GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,mushkin-memory-999056,7,0.0,False,1600.0,,1600,240,12.0,3.0,4.0,1.65
15,Red/Silver,No,Yes,Memory,/product/gDx9TW/mushkin-memory-992208t,Mushkin,,Mushkin Redline 8GB (1 x 8GB) DDR4-2800 Memory,992208T,,[],No,8GB (1 x 8GB),DDR4-2800,,288-pin DIMM,1.25V,0.0,mushkin-memory-992208t,15,0.0,True,,2800.0,2800,288,8.0,1.0,8.0,1.25
12,Black/Silver,No,Yes,Memory,/product/Fwhj4D/mushkin-memory-994197t,Mushkin,,Mushkin Blackline 32GB (4 x 8GB) DDR4-2133 Memory,994197T,,[],No,32GB (4 x 8GB),DDR4-2133,,288-pin DIMM,1.2V,0.0,mushkin-memory-994197t,12,0.0,True,,2133.0,2133,288,32.0,4.0,8.0,1.2
13,Black/Green,No,No,Memory,/product/3f98TW/mushkin-memory-997218,Mushkin,,Mushkin Essentials 16GB (2 x 8GB) DDR3-1866 Memory,997218,$6.44,[102.99],No,16GB (2 x 8GB),DDR3-1866,,204-pin SODIMM,1.35V,102.99,mushkin-memory-997218,13,6.44,False,1866.0,,1866,204,16.0,2.0,8.0,1.35
11,Green,No,No,Memory,/product/nF7wrH/crucial-memory-ct102464ba160b,Crucial,,Crucial 8GB (1 x 8GB) DDR3-1600 Memory,CT102464BA160B,,[],No,8GB (1 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,crucial-memory-ct102464ba160b,11,0.0,False,1600.0,,1600,240,8.0,1.0,8.0,1.5
11,Black/Silver,No,Yes,Memory,/product/PCL7YJ/mushkin-memory-992031e,Mushkin,,Mushkin ECO2 8GB (1 x 8GB) DDR3-1600 Memory,992031E,$5.62,"[44.99, 47.88]",No,8GB (1 x 8GB),DDR3-1600,,240-pin DIMM,1.35V,46.435,mushkin-memory-992031e,11,5.62,False,1600.0,,1600,240,8.0,1.0,8.0,1.35
15,Black/Red,No,Yes,Memory,/product/cLs8TW/team-memory-tlred416g3000hc15adc01,Team,,Team Vulcan 16GB (2 x 8GB) DDR4-3000 Memory,TLRED416G3000HC15ADC01,,[],No,16GB (2 x 8GB),DDR4-3000,,288-pin DIMM,1.35V,0.0,team-memory-tlred416g3000hc15adc01,15,0.0,True,,3000.0,3000,288,16.0,2.0,8.0,1.35
15,Black/Gold,No,Yes,Memory,/product/GnQRsY/team-memory-tpd416gm2133hc15qc01,Team,,Team Elite Plus 16GB (4 x 4GB) DDR4-2133 Memory,TPD416GM2133HC15QC01,,[],No,16GB (4 x 4GB),DDR4-2133,,288-pin DIMM,1.2V,0.0,team-memory-tpd416gm2133hc15qc01,15,0.0,True,,2133.0,2133,288,16.0,4.0,4.0,1.2
15,Black/Green,No,No,Memory,/product/Yk98TW/kingston-memory-kvr21n15s8k216,Kingston,,Kingston ValueRAM 16GB (2 x 8GB) DDR4-2133 Memory,KVR21N15S8K2/16,$7.25,"[115.99, 125.99]",No,16GB (2 x 8GB),DDR4-2133,,288-pin DIMM,1.2V,120.99,kingston-memory-kvr21n15s8k216,15,7.25,True,,2133.0,2133,288,16.0,2.0,8.0,1.2
15,Red/Silver,No,Yes,Memory,/product/yXyxFT/gskill-memory-f43200c15q32gtz,G.Skill,,G.Skill TridentZ Series 32GB (4 x 8GB) DDR4-3200 Memory,F4-3200C15Q-32GTZ,$8.75,[279.99],No,32GB (4 x 8GB),DDR4-3200,,288-pin DIMM,1.35V,279.99,gskill-memory-f43200c15q32gtz,15,8.75,True,,3200.0,3200,288,32.0,4.0,8.0,1.35
11,Black/Yellow,No,Yes,Memory,/product/CvWrxr/corsair-memory-cml4gx3m1c1600c9,Corsair,,Corsair Vengeance LP 4GB (1 x 4GB) DDR3-1600 Memory,CML4GX3M1C1600C9,$7.75,"[29.99, 28.99, 39.99]",No,4GB (1 x 4GB),DDR3-1600,11-11-11-28,240-pin DIMM,1.35V,32.99,corsair-memory-cml4gx3m1c1600c9,11,7.75,False,1600.0,,1600,240,4.0,1.0,4.0,1.35
15,Blue,No,Yes,Memory,/product/4Jbkcf/gskill-memory-f43000c15d8grbb,G.Skill,,G.Skill Ripjaws 4 Series 8GB (2 x 4GB) DDR4-3000 Memory,F4-3000C15D-8GRBB,$7.75,"[61.99, 66.97, 68.81]",No,8GB (2 x 4GB),DDR4-3000,,288-pin DIMM,1.35V,65.9233333333,gskill-memory-f43000c15d8grbb,15,7.75,True,,3000.0,3000,288,8.0,2.0,4.0,1.35
12,Black,No,Yes,Memory,/product/YtnG3C/kingston-memory-hx424c12sb2k432,Kingston,,Kingston Savage 32GB (4 x 8GB) DDR4-2400 Memory,HX424C12SB2K4/32,$9.09,"[290.99, 290.99, 306.99]",No,32GB (4 x 8GB),DDR4-2400,,288-pin DIMM,1.35V,296.323333333,kingston-memory-hx424c12sb2k432,12,9.09,True,,2400.0,2400,288,32.0,4.0,8.0,1.35
9,Black/Silver,No,Yes,Memory,/product/QBsKHx/kingston-memory-hx313c9fbk28,Kingston,,Kingston HyperX Fury Black 8GB (2 x 4GB) DDR3-1333 Memory,HX313C9FBK2/8,$6.18,"[49.43, 55.99, 68.99, 68.99, 72.99]",No,8GB (2 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,63.278,kingston-memory-hx313c9fbk28,9,6.18,False,1333.0,,1333,240,8.0,2.0,4.0,1.5
15,Red/Silver,No,Yes,Memory,/product/mgbkcf/gskill-memory-f43200c15d16gtz,G.Skill,,G.Skill TridentZ Series 16GB (2 x 8GB) DDR4-3200 Memory,F4-3200C15D-16GTZ,$8.00,"[127.97, 139.99]",No,16GB (2 x 8GB),DDR4-3200,,288-pin DIMM,1.35V,133.98,gskill-memory-f43200c15d16gtz,15,8.0,True,,3200.0,3200,288,16.0,2.0,8.0,1.35
7,Black/Blue,No,Yes,Memory,/product/jhQypg/gskill-memory-f312800cl7d8gbxm,G.Skill,,G.Skill Ripjaws X Series 8GB (2 x 4GB) DDR3-1600 Memory,F3-12800CL7D-8GBXM,$7.25,"[57.99, 64.36]",No,8GB (2 x 4GB),DDR3-1600,,240-pin DIMM,1.5V,61.175,gskill-memory-f312800cl7d8gbxm,7,7.25,False,1600.0,,1600,240,8.0,2.0,4.0,1.5
16,Black/Gold,No,Yes,Memory,/product/zhM323/team-memory-tpd48gm2400hc16dc01,Team,,Team Elite Plus 8GB (2 x 4GB) DDR4-2400 Memory,TPD48GM2400HC16DC01,$6.87,"[54.97, 59.99]",No,8GB (2 x 4GB),DDR4-2400,,288-pin DIMM,1.2V,57.48,team-memory-tpd48gm2400hc16dc01,16,6.87,True,,2400.0,2400,288,8.0,2.0,4.0,1.2
10,Black/Orange,No,Yes,Memory,/product/nJLypg/gskill-memory-f31600c10d16gao,G.Skill,,G.Skill Ares Series 16GB (2 x 8GB) DDR3-1600 Memory,F3-1600C10D-16GAO,$5.93,"[94.88, 94.99, 99.97]",No,16GB (2 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,96.6133333333,gskill-memory-f31600c10d16gao,10,5.93,False,1600.0,,1600,240,16.0,2.0,8.0,1.5
15,Black,No,No,Memory,/product/gkX2FT/corsair-memory-cmv16gx4m1a2133c15,Corsair,,Corsair ValueSelect 16GB (1 x 16GB) DDR4-2133 Memory,CMV16GX4M1A2133C15,$7.81,"[124.99, 132.99, 286.14]",No,16GB (1 x 16GB),DDR4-2133,15-15-15-36,288-pin DIMM,1.2V,181.373333333,corsair-memory-cmv16gx4m1a2133c15,15,7.81,True,,2133.0,2133,288,16.0,1.0,16.0,1.2
13,Black,No,Yes,Memory,/product/BY98TW/kingston-memory-hx426c13sb2k416,Kingston,,Kingston Savage 16GB (4 x 4GB) DDR4-2666 Memory,HX426C13SB2K4/16,$9.69,"[148.99, 159.99, 159.99, 159.99]",No,16GB (4 x 4GB),DDR4-2666,,288-pin DIMM,1.35V,157.24,kingston-memory-hx426c13sb2k416,13,9.69,True,,2666.0,2666,288,16.0,4.0,4.0,1.35
9,Black/Red,No,Yes,Memory,/product/mmTmP6/gskill-memory-f310666cl9d8gbsr,G.Skill,,G.Skill Sniper 8GB (2 x 4GB) DDR3-1333 Memory,F3-10666CL9D-8GBSR,$6.75,"[53.99, 58.0]",No,8GB (2 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,55.995,gskill-memory-f310666cl9d8gbsr,9,6.75,False,1333.0,,1333,240,8.0,2.0,4.0,1.5
15,Red/Silver,No,Yes,Memory,/product/ywhj4D/mushkin-memory-994200t,Mushkin,,Mushkin Redline 32GB (4 x 8GB) DDR4-2666 Memory,994200T,,[],No,32GB (4 x 8GB),DDR4-2666,,288-pin DIMM,1.2V,0.0,mushkin-memory-994200t,15,0.0,True,,2666.0,2666,288,32.0,4.0,8.0,1.2
15,Black/Red,No,Yes,Memory,/product/zjZ2FT/gskill-memory-f42133c15q32gis,G.Skill,,G.Skill Aegis 32GB (4 x 8GB) DDR4-2133 Memory,F4-2133C15Q-32GIS,$5.62,"[179.97, 194.99]",No,32GB (4 x 8GB),DDR4-2133,,288-pin DIMM,1.2V,187.48,gskill-memory-f42133c15q32gis,15,5.62,True,,2133.0,2133,288,32.0,4.0,8.0,1.2
15,Green,No,No,Memory,/product/9HBrxr/patriot-memory-psd416g2133k,Patriot,,Patriot 16GB (2 x 8GB) DDR4-2133 Memory,PSD416G2133K,$5.94,[94.99],No,16GB (2 x 8GB),DDR4-2133,,288-pin DIMM,1.2V,94.99,patriot-memory-psd416g2133k,15,5.94,True,,2133.0,2133,288,16.0,2.0,8.0,1.2
9,Black/Yellow,No,Yes,Memory,/product/tKw323/corsair-memory-cml8gx3m1a1600c10,Corsair,,Corsair Vengeance LP 8GB (1 x 8GB) DDR3-1600 Memory,CML8GX3M1A1600C10,$6.37,"[50.97, 52.0, 58.91, 69.99]",No,8GB (1 x 8GB),DDR3-1600,9-9-9-24,240-pin DIMM,1.5V,57.9675,corsair-memory-cml8gx3m1a1600c10,9,6.37,False,1600.0,,1600,240,8.0,1.0,8.0,1.5
14,Red,No,Yes,Memory,/product/78rcCJ/gskill-memory-f43200c14q32gvr,G.Skill,,G.Skill Ripjaws V Series 32GB (4 x 8GB) DDR4-3200 Memory,F4-3200C14Q-32GVR,$7.66,"[244.97, 279.99]",No,32GB (4 x 8GB),DDR4-3200,,288-pin DIMM,1.35V,262.48,gskill-memory-f43200c14q32gvr,14,7.66,True,,3200.0,3200,288,32.0,4.0,8.0,1.35
16,Red/Silver,No,Yes,Memory,/product/CW4NnQ/gskill-memory-f43466c16q32gtz,G.Skill,,G.Skill TridentZ Series 32GB (4 x 8GB) DDR4-3466 Memory,F4-3466C16Q-32GTZ,$9.06,"[289.99, 324.78]",No,32GB (4 x 8GB),DDR4-3466,,288-pin DIMM,1.35V,307.385,gskill-memory-f43466c16q32gtz,16,9.06,True,,3466.0,3466,288,32.0,4.0,8.0,1.35
14,Black/Silver,No,Yes,Memory,/product/2d98TW/kingston-memory-hx421c14fb2k432,Kingston,,Kingston FURY 32GB (4 x 8GB) DDR4-2133 Memory,HX421C14FB2K4/32,$8.22,"[262.99, 262.99, 276.99]",No,32GB (4 x 8GB),DDR4-2133,,288-pin DIMM,1.2V,267.656666667,kingston-memory-hx421c14fb2k432,14,8.22,True,,2133.0,2133,288,32.0,4.0,8.0,1.2
9,Black/Red,No,No,Memory,/product/NB2kcf/gskill-memory-f31600c9d16grsl,G.Skill,,G.Skill Ripjaws Series 16GB (2 x 8GB) DDR3-1600 Memory,F3-1600C9D-16GRSL,$5.93,"[94.88, 94.99, 94.99, 98.97]",No,16GB (2 x 8GB),DDR3-1600,,204-pin SODIMM,1.35V,95.9575,gskill-memory-f31600c9d16grsl,9,5.93,False,1600.0,,1600,204,16.0,2.0,8.0,1.35
16,Gold,No,Yes,Memory,/product/P3Z2FT/a-data-memory-ax4u3000w8g16dgz,ADATA,,ADATA 16GB (2 x 8GB) DDR4-3000 Memory,AX4U3000W8G16-DGZ,$6.87,[109.99],No,16GB (2 x 8GB),DDR4-3000,,288-pin DIMM,1.35V,109.99,a-data-memory-ax4u3000w8g16dgz,16,6.87,True,,3000.0,3000,288,16.0,2.0,8.0,1.35
11,Black/Red,No,Yes,Memory,/product/H4dFf7/amd-memory-r538g1609u1k,AMD,,AMD R5 Entertainment 8GB (2 x 4GB) DDR3-1600 Memory,R538G1609U1K,$7.08,[47.99],No,8GB (2 x 4GB),DDR3-1600,,240-pin DIMM,1.5V,47.99,amd-memory-r538g1609u1k,11,7.08,False,1600.0,,1600,240,8.0,2.0,4.0,1.5
15,Black/Green,Yes,No,Memory,/product/qXyxFT/kingston-memory-kvr21r15d432,Kingston,,Kingston ValueRAM 32GB (1 x 32GB) Registered DDR4-2133 Memory,KVR21R15D4/32,$6.44,"[205.99, 225.99, 234.99, 234.99, 275.99]",Yes,32GB (1 x 32GB),DDR4-2133,,288-pin DIMM,1.2V,235.59,kingston-memory-kvr21r15d432,15,6.44,True,,2133.0,2133,288,32.0,1.0,32.0,1.2
11,Black/Red,No,No,Memory,/product/CJLypg/gskill-memory-f317000cl11q16gbzl,G.Skill,,G.Skill Ripjaws Z Series 16GB (4 x 4GB) DDR3-2133 Memory,F3-17000CL11Q-16GBZL,$6.75,"[107.99, 108.97, 113.9]",No,16GB (4 x 4GB),DDR3-2133,,240-pin DIMM,1.6V,110.286666667,gskill-memory-f317000cl11q16gbzl,11,6.75,False,2133.0,,2133,240,16.0,4.0,4.0,1.6
11,Green,Yes,No,Memory,/product/BysKHx/kingston-memory-kvr16r11d88kf,Kingston,,Kingston 8GB (1 x 8GB) Registered DDR3-1600 Memory,KVR16R11D8/8KF,,[],Yes,8GB (1 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,kingston-memory-kvr16r11d88kf,11,0.0,False,1600.0,,1600,240,8.0,1.0,8.0,1.5
